"","city","date","ProbPrecip","PropRain","RainError","long","lat","year","month"
"685","Cheyenne",Apr 2016,10.9935896682692,46.6666666666667,35.6730769983974,-104.867,41.15,2016,4
"686","Cheyenne",May 2016,9.40860213824885,45.1612903225806,35.7526881843318,-104.867,41.15,2016,5
"687","Cheyenne",Jun 2016,4.8253967952381,26.6666666666667,21.8412698714286,-104.867,41.15,2016,6
"688","Cheyenne",Jul 2016,5.5837172764977,35.4838709677419,29.9001536912442,-104.867,41.15,2016,7
"689","Cheyenne",Aug 2016,7.4257425990099,25.8064516129032,18.3807090138933,-104.867,41.15,2016,8
"690","Cheyenne",Sep 2016,3.11764710588235,18.75,15.6323528941176,-104.867,41.15,2016,9
"691","Cheyenne",Oct 2016,2.13517662211982,6.45161290322581,4.31643628110599,-104.867,41.15,2016,10
"692","Cheyenne",Nov 2016,2.16748766995074,16.6666666666667,14.4991789967159,-104.867,41.15,2016,11
"693","Cheyenne",Dec 2016,4.40092164516129,22.5806451612903,18.179723516129,-104.867,41.15,2016,12
"694","Cheyenne",Jan 2017,3.8265306377551,19.3548387096774,15.5283080719223,-104.867,41.15,2017,1
"695","Cheyenne",Feb 2017,4.00510204081633,21.4285714285714,17.4234693877551,-104.867,41.15,2017,2
"696","Cheyenne",Mar 2017,6.34920638571429,19.3548387096774,13.0056323239631,-104.867,41.15,2017,3
"697","Cheyenne",Apr 2017,4.16666666949153,22.7272727272727,18.5606060577812,-104.867,41.15,2017,4
"698","Cheyenne",May 2017,7.40492161744966,58.0645161290323,50.6595945115826,-104.867,41.15,2017,5
"699","Cheyenne",Jun 2017,2.90429037128713,16.6666666666667,13.7623762953795,-104.867,41.15,2017,6
"700","Cheyenne",Jul 2017,6.86507937619048,29.0322580645161,22.1671786883257,-104.867,41.15,2017,7
"701","Cheyenne",Aug 2017,7.75862061576355,35.4838709677419,27.7252503519784,-104.867,41.15,2017,8
"702","Cheyenne",Sep 2017,0,0,0,-104.867,41.15,2017,9
"703","Chicago",Jul 2014,7.42857142857143,26.0869565217391,18.6583850931677,-87.6167,41.8333,2014,7
"704","Chicago",Aug 2014,9.83870967741935,35.4838709677419,25.6451612903226,-87.6167,41.8333,2014,8
"705","Chicago",Sep 2014,6.30952380952381,23.3333333333333,17.0238095238095,-87.6167,41.8333,2014,9
"706","Chicago",Oct 2014,9.67741935483871,41.9354838709677,32.258064516129,-87.6167,41.8333,2014,10
"707","Chicago",Nov 2014,10.4761904761905,16.6666666666667,6.19047619047619,-87.6167,41.8333,2014,11
"708","Chicago",Dec 2014,6.72811059907834,22.5806451612903,15.852534562212,-87.6167,41.8333,2014,12
"709","Chicago",Jan 2015,9.16149068322981,36.6666666666667,27.5051759834368,-87.6167,41.8333,2015,1
"710","Chicago",Feb 2015,10.3061224489796,14.2857142857143,3.97959183673469,-87.6167,41.8333,2015,2
"711","Chicago",Mar 2015,6.5,22.5806451612903,16.0806451612903,-87.6167,41.8333,2015,3
"712","Chicago",Apr 2015,8.89162561576355,33.3333333333333,24.4417077175698,-87.6167,41.8333,2015,4
"713","Chicago",May 2015,12.2790697674419,51.6129032258064,39.3338334583646,-87.6167,41.8333,2015,5
"714","Chicago",Jun 2015,13.1707317073171,50,36.8292682926829,-87.6167,41.8333,2015,6
"715","Chicago",Jul 2015,8.47926267281106,32.258064516129,23.778801843318,-87.6167,41.8333,2015,7
"716","Chicago",Aug 2015,6.79723502304148,25.8064516129032,19.0092165898618,-87.6167,41.8333,2015,8
"717","Chicago",Sep 2015,6.5,26.6666666666667,20.1666666666667,-87.6167,41.8333,2015,9
"718","Chicago",Oct 2015,5.30373831775701,22.5806451612903,17.2769068435333,-87.6167,41.8333,2015,10
"719","Chicago",Nov 2015,11.7307692307692,41.1764705882353,29.4457013574661,-87.6167,41.8333,2015,11
"720","Chicago",Dec 2015,10.8441558441558,33.3333333333333,22.4891774891775,-87.6167,41.8333,2015,12
"721","Chicago",Jan 2016,11.1076605465839,29.6296296296296,18.5219690830458,-87.6167,41.8333,2016,1
"722","Chicago",Feb 2016,6.93877553061224,17.2413793103448,10.3026037797326,-87.6167,41.8333,2016,2
"723","Chicago",Mar 2016,11.4309764040404,41.9354838709677,30.5045074669273,-87.6167,41.8333,2016,3
"724","Chicago",Apr 2016,9.19070505288462,40,30.8092949471154,-87.6167,41.8333,2016,4
"725","Chicago",May 2016,8.55606756682028,35.4838709677419,26.9278034009217,-87.6167,41.8333,2016,5
"726","Chicago",Jun 2016,7.36507928571428,23.3333333333333,15.968254047619,-87.6167,41.8333,2016,6
"727","Chicago",Jul 2016,7.29646694930876,35.4838709677419,28.1874040184332,-87.6167,41.8333,2016,7
"728","Chicago",Aug 2016,7.36798686633663,35.4838709677419,28.1158841014053,-87.6167,41.8333,2016,8
"729","Chicago",Sep 2016,9.84313722352941,50,40.1568627764706,-87.6167,41.8333,2016,9
"730","Chicago",Oct 2016,6.45161292165899,22.5806451612903,16.1290322396313,-87.6167,41.8333,2016,10
"731","Chicago",Nov 2016,6.07553363054187,23.3333333333333,17.2577997027915,-87.6167,41.8333,2016,11
"732","Chicago",Dec 2016,7.61904760368664,29.0322580645161,21.4132104608295,-87.6167,41.8333,2016,12
"733","Chicago",Jan 2017,9.97448983673469,35.4838709677419,25.5093811310072,-87.6167,41.8333,2017,1
"734","Chicago",Feb 2017,6.96428575,17.8571428571429,10.8928571071429,-87.6167,41.8333,2017,2
"735","Chicago",Mar 2017,11.3333332714286,35.4838709677419,24.1505376963134,-87.6167,41.8333,2017,3
"736","Chicago",Apr 2017,13.1355933050847,45.4545454545455,32.3189521494607,-87.6167,41.8333,2017,4
"737","Chicago",May 2017,8.63534680536913,51.6129032258064,42.9775564204373,-87.6167,41.8333,2017,5
"738","Chicago",Jun 2017,8.99339932673267,43.3333333333333,34.3399340066007,-87.6167,41.8333,2017,6
"739","Chicago",Jul 2017,7.76984124285714,32.258064516129,24.4882232732719,-87.6167,41.8333,2017,7
"740","Chicago",Aug 2017,6.18253965238095,29.0322580645161,22.8497184121352,-87.6167,41.8333,2017,8
"741","Chicago",Sep 2017,0,0,0,-87.6167,41.8333,2017,9
"742","Cincinnati",Jul 2014,14.1428571428571,47.8260869565217,33.6832298136646,-84.5,39.1333,2014,7
"743","Cincinnati",Aug 2014,18.8479262672811,29.0322580645161,10.184331797235,-84.5,39.1333,2014,8
"744","Cincinnati",Sep 2014,9.16666666666667,26.6666666666667,17.5,-84.5,39.1333,2014,9
"745","Cincinnati",Oct 2014,16.7741935483871,48.3870967741936,31.6129032258065,-84.5,39.1333,2014,10
"746","Cincinnati",Nov 2014,15.4285714285714,30,14.5714285714286,-84.5,39.1333,2014,11
"747","Cincinnati",Dec 2014,15.7142857142857,45.1612903225806,29.4470046082949,-84.5,39.1333,2014,12
"748","Cincinnati",Jan 2015,14.8447204968944,30,15.1552795031056,-84.5,39.1333,2015,1
"749","Cincinnati",Feb 2015,15.484693877551,28.5714285714286,13.0867346938775,-84.5,39.1333,2015,2
"750","Cincinnati",Mar 2015,19.3095238095238,41.9354838709677,22.6259600614439,-84.5,39.1333,2015,3
"751","Cincinnati",Apr 2015,24.2364532019704,46.6666666666667,22.4302134646962,-84.5,39.1333,2015,4
"752","Cincinnati",May 2015,17.7906976744186,35.4838709677419,17.6931732933233,-84.5,39.1333,2015,5
"753","Cincinnati",Jun 2015,27.6585365853659,56.6666666666667,29.0081300813008,-84.5,39.1333,2015,6
"754","Cincinnati",Jul 2015,20.2534562211982,48.3870967741936,28.1336405529954,-84.5,39.1333,2015,7
"755","Cincinnati",Aug 2015,11.2672811059908,22.5806451612903,11.3133640552995,-84.5,39.1333,2015,8
"756","Cincinnati",Sep 2015,7.71428571428571,23.3333333333333,15.6190476190476,-84.5,39.1333,2015,9
"757","Cincinnati",Oct 2015,10.4830917874396,29.0322580645161,18.5491662770765,-84.5,39.1333,2015,10
"758","Cincinnati",Nov 2015,15.6603773584906,35.2941176470588,19.6337402885683,-84.5,39.1333,2015,11
"759","Cincinnati",Dec 2015,20.3896103896104,29.1666666666667,8.77705627705628,-84.5,39.1333,2015,12
"760","Cincinnati",Jan 2016,17.2670807080745,22.2222222222222,4.95514151414769,-84.5,39.1333,2016,1
"761","Cincinnati",Feb 2016,18.5374149846939,37.9310344827586,19.3936194980647,-84.5,39.1333,2016,2
"762","Cincinnati",Mar 2016,22.6430976767677,41.9354838709677,19.2923861942001,-84.5,39.1333,2016,3
"763","Cincinnati",Apr 2016,18.8942307884615,36.6666666666667,17.7724358782051,-84.5,39.1333,2016,4
"764","Cincinnati",May 2016,21.3901689861751,58.0645161290323,36.6743471428572,-84.5,39.1333,2016,5
"765","Cincinnati",Jun 2016,14.9682540333333,36.6666666666667,21.6984126333333,-84.5,39.1333,2016,6
"766","Cincinnati",Jul 2016,19.0322580506912,41.9354838709677,22.9032258202765,-84.5,39.1333,2016,7
"767","Cincinnati",Aug 2016,18.8861385990099,38.7096774193548,19.8235388203449,-84.5,39.1333,2016,8
"768","Cincinnati",Sep 2016,9.66666670588235,31.25,21.5833332941176,-84.5,39.1333,2016,9
"769","Cincinnati",Oct 2016,7.32718894009217,19.3548387096774,12.0276497695853,-84.5,39.1333,2016,10
"770","Cincinnati",Nov 2016,10.1888341871921,20,9.81116581280788,-84.5,39.1333,2016,11
"771","Cincinnati",Dec 2016,18.5176651474654,45.1612903225806,26.6436251751152,-84.5,39.1333,2016,12
"772","Cincinnati",Jan 2017,28.622448877551,51.6129032258064,22.9904543482554,-84.5,39.1333,2017,1
"773","Cincinnati",Feb 2017,18.4098639132653,35.7142857142857,17.3044218010204,-84.5,39.1333,2017,2
"774","Cincinnati",Mar 2017,23.6904762095238,48.3870967741936,24.6966205646697,-84.5,39.1333,2017,3
"775","Cincinnati",Apr 2017,21.3841807372881,45.4545454545455,24.0703647172573,-84.5,39.1333,2017,4
"776","Cincinnati",May 2017,22.4496644295302,41.9354838709677,19.4858194414375,-84.5,39.1333,2017,5
"777","Cincinnati",Jun 2017,16.3531352970297,30,13.6468647029703,-84.5,39.1333,2017,6
"778","Cincinnati",Jul 2017,17.515873047619,38.7096774193548,21.1938043717358,-84.5,39.1333,2017,7
"779","Cincinnati",Aug 2017,13.4603174285714,25.8064516129032,12.3461341843318,-84.5,39.1333,2017,8
"780","Cincinnati",Sep 2017,45,100,55,-84.5,39.1333,2017,9
"781","Cleveland",Jul 2014,20.6785714285714,52.1739130434783,31.4953416149068,-81.6167,41.4667,2014,7
"782","Cleveland",Aug 2014,18.110599078341,29.0322580645161,10.9216589861751,-81.6167,41.4667,2014,8
"783","Cleveland",Sep 2014,12.6904761904762,40,27.3095238095238,-81.6167,41.4667,2014,9
"784","Cleveland",Oct 2014,23.8018433179723,41.9354838709677,18.1336405529954,-81.6167,41.4667,2014,10
"785","Cleveland",Nov 2014,34.2619047619048,36.6666666666667,2.40476190476191,-81.6167,41.4667,2014,11
"786","Cleveland",Dec 2014,19.2626728110599,38.7096774193548,19.4470046082949,-81.6167,41.4667,2014,12
"787","Cleveland",Jan 2015,28.0745341614907,23.3333333333333,-4.74120082815735,-81.6167,41.4667,2015,1
"788","Cleveland",Feb 2015,26.9895287958115,17.8571428571429,-9.13238593866866,-81.6167,41.4667,2015,2
"789","Cleveland",Mar 2015,19.6268656716418,25.8064516129032,6.17958594126143,-81.6167,41.4667,2015,3
"790","Cleveland",Apr 2015,25.2463054187192,56.6666666666667,31.4203612479475,-81.6167,41.4667,2015,4
"791","Cleveland",May 2015,20.7906976744186,41.9354838709677,21.1447861965491,-81.6167,41.4667,2015,5
"792","Cleveland",Jun 2015,30.4634146341463,60,29.5365853658537,-81.6167,41.4667,2015,6
"793","Cleveland",Jul 2015,17.8341013824885,32.258064516129,14.4239631336406,-81.6167,41.4667,2015,7
"794","Cleveland",Aug 2015,13.0414746543779,45.1612903225806,32.1198156682028,-81.6167,41.4667,2015,8
"795","Cleveland",Sep 2015,11.6904761904762,23.3333333333333,11.6428571428571,-81.6167,41.4667,2015,9
"796","Cleveland",Oct 2015,17.6401869158878,38.7096774193548,21.069490503467,-81.6167,41.4667,2015,10
"797","Cleveland",Nov 2015,21.0377358490566,41.1764705882353,20.1387347391787,-81.6167,41.4667,2015,11
"798","Cleveland",Dec 2015,25.1298701298701,33.3333333333333,8.2034632034632,-81.6167,41.4667,2015,12
"799","Cleveland",Jan 2016,30.9041393464052,29.6296296296296,-1.2745097167756,-81.6167,41.4667,2016,1
"800","Cleveland",Feb 2016,29.6258503061224,37.9310344827586,8.30518417663617,-81.6167,41.4667,2016,2
"801","Cleveland",Mar 2016,30.9427609949495,48.3870967741936,17.4443357792441,-81.6167,41.4667,2016,3
"802","Cleveland",Apr 2016,24.8157051442308,43.3333333333333,18.5176281891026,-81.6167,41.4667,2016,4
"803","Cleveland",May 2016,24.5238094976959,41.9354838709677,17.4116743732719,-81.6167,41.4667,2016,5
"804","Cleveland",Jun 2016,16.9126984142857,6.66666666666667,-10.246031747619,-81.6167,41.4667,2016,6
"805","Cleveland",Jul 2016,14.8387096774194,35.4838709677419,20.6451612903226,-81.6167,41.4667,2016,7
"806","Cleveland",Aug 2016,19.2161715693069,58.0645161290323,38.8483445597253,-81.6167,41.4667,2016,8
"807","Cleveland",Sep 2016,18,31.25,13.25,-81.6167,41.4667,2016,9
"808","Cleveland",Oct 2016,19.8156682211982,38.7096774193548,18.8940091981567,-81.6167,41.4667,2016,10
"809","Cleveland",Nov 2016,19.3513957142857,36.6666666666667,17.3152709523809,-81.6167,41.4667,2016,11
"810","Cleveland",Dec 2016,33.2488478341014,38.7096774193548,5.46082958525346,-81.6167,41.4667,2016,12
"811","Cleveland",Jan 2017,36.3605441836735,48.3870967741936,12.0265525905201,-81.6167,41.4667,2017,1
"812","Cleveland",Feb 2017,25.765306122449,28.5714285714286,2.80612244897959,-81.6167,41.4667,2017,2
"813","Cleveland",Mar 2017,32.103174652381,45.1612903225806,13.0581156701997,-81.6167,41.4667,2017,3
"814","Cleveland",Apr 2017,23.7005649152542,45.4545454545455,21.7539805392912,-81.6167,41.4667,2017,4
"815","Cleveland",May 2017,27.3042505637584,58.0645161290323,30.7602655652739,-81.6167,41.4667,2017,5
"816","Cleveland",Jun 2017,26.0808581039604,40,13.9191418960396,-81.6167,41.4667,2017,6
"817","Cleveland",Jul 2017,20.4126983809524,25.8064516129032,5.39375323195084,-81.6167,41.4667,2017,7
"818","Cleveland",Aug 2017,16.1428570952381,29.0322580645161,12.889400969278,-81.6167,41.4667,2017,8
"819","Cleveland",Sep 2017,2.14285714285714,0,-2.14285714285714,-81.6167,41.4667,2017,9
"820","Columbia",Jul 2014,23.7857142857143,39.1304347826087,15.3447204968944,-81.0333,34,2014,7
"821","Columbia",Aug 2014,19.0322580645161,19.3548387096774,0.322580645161292,-81.0333,34,2014,8
"822","Columbia",Sep 2014,19,50,31,-81.0333,34,2014,9
"823","Columbia",Oct 2014,5.29953917050691,16.1290322580645,10.8294930875576,-81.0333,34,2014,10
"824","Columbia",Nov 2014,9.07142857142857,20,10.9285714285714,-81.0333,34,2014,11
"825","Columbia",Dec 2014,11.7741935483871,32.258064516129,20.4838709677419,-81.0333,34,2014,12
"826","Columbia",Jan 2015,9.96894409937888,23.3333333333333,13.3643892339544,-81.0333,34,2015,1
"827","Columbia",Feb 2015,11.4030612244898,39.2857142857143,27.8826530612245,-81.0333,34,2015,2
"828","Columbia",Mar 2015,21.7142857142857,32.258064516129,10.5437788018433,-81.0333,34,2015,3
"829","Columbia",Apr 2015,24.4088669950739,40,15.5911330049261,-81.0333,34,2015,4
"830","Columbia",May 2015,9.3953488372093,12.9032258064516,3.50787696924231,-81.0333,34,2015,5
"831","Columbia",Jun 2015,21.2926829268293,33.3333333333333,12.0406504065041,-81.0333,34,2015,6
"832","Columbia",Jul 2015,20.5529953917051,32.258064516129,11.705069124424,-81.0333,34,2015,7
"833","Columbia",Aug 2015,17.4654377880184,32.258064516129,14.7926267281106,-81.0333,34,2015,8
"834","Columbia",Sep 2015,18.452380952381,40,21.547619047619,-81.0333,34,2015,9
"835","Columbia",Oct 2015,13.2242990654206,29.0322580645161,15.8079589990956,-81.0333,34,2015,10
"836","Columbia",Nov 2015,10.4716981132075,41.1764705882353,30.7047724750277,-81.0333,34,2015,11
"837","Columbia",Dec 2015,17.8571428571429,25,7.14285714285714,-81.0333,34,2015,12
"838","Columbia",Jan 2016,12.5051759627329,29.6296296296296,17.1244536668967,-81.0333,34,2016,1
"839","Columbia",Feb 2016,12.9676870408163,31.0344827586207,18.0667957178044,-81.0333,34,2016,2
"840","Columbia",Mar 2016,12.1380471212121,25.8064516129032,13.6684044916911,-81.0333,34,2016,3
"841","Columbia",Apr 2016,9.44711533653846,20,10.5528846634615,-81.0333,34,2016,4
"842","Columbia",May 2016,17.5192011981567,35.4838709677419,17.9646697695853,-81.0333,34,2016,5
"843","Columbia",Jun 2016,17.1746031761905,30,12.8253968238095,-81.0333,34,2016,6
"844","Columbia",Jul 2016,21.4823348847926,41.9354838709677,20.4531489861751,-81.0333,34,2016,7
"845","Columbia",Aug 2016,22.6650164851485,45.1612903225806,22.4962738374321,-81.0333,34,2016,8
"846","Columbia",Sep 2016,12.5490195294118,31.25,18.7009804705882,-81.0333,34,2016,9
"847","Columbia",Oct 2016,3.26420889400922,6.45161290322581,3.18740400921659,-81.0333,34,2016,10
"848","Columbia",Nov 2016,4.45812806403941,10,5.54187193596059,-81.0333,34,2016,11
"849","Columbia",Dec 2016,16.2211981889401,25.8064516129032,9.58525342396313,-81.0333,34,2016,12
"850","Columbia",Jan 2017,16.5646258673469,29.0322580645161,12.4676321971692,-81.0333,34,2017,1
"851","Columbia",Feb 2017,6.93877551020408,21.4285714285714,14.4897959183673,-81.0333,34,2017,2
"852","Columbia",Mar 2017,12.1428571761905,35.4838709677419,23.3410137915515,-81.0333,34,2017,3
"853","Columbia",Apr 2017,10.3389830254237,13.6363636363636,3.29738061093991,-81.0333,34,2017,4
"854","Columbia",May 2017,18.03132,41.9354838709677,23.9041638709677,-81.0333,34,2017,5
"855","Columbia",Jun 2017,23.0363036138614,26.6666666666667,3.63036305280528,-81.0333,34,2017,6
"856","Columbia",Jul 2017,25.3366173891626,38.7096774193548,13.3730600301923,-81.0333,34,2017,7
"857","Columbia",Aug 2017,27.5634920476191,35.4838709677419,7.92037892012289,-81.0333,34,2017,8
"858","Columbia",Sep 2017,45.2380957142857,100,54.7619042857143,-81.0333,34,2017,9
"859","Columbus",Jul 2014,16.1785714285714,39.1304347826087,22.9518633540373,-83.0167,40,2014,7
"860","Columbus",Aug 2014,18.0414746543779,32.258064516129,14.2165898617512,-83.0167,40,2014,8
"861","Columbus",Sep 2014,9.02380952380952,16.6666666666667,7.64285714285714,-83.0167,40,2014,9
"862","Columbus",Oct 2014,17.1658986175115,48.3870967741936,31.221198156682,-83.0167,40,2014,10
"863","Columbus",Nov 2014,16.1428571428571,33.3333333333333,17.1904761904762,-83.0167,40,2014,11
"864","Columbus",Dec 2014,14.7004608294931,29.0322580645161,14.331797235023,-83.0167,40,2014,12
"865","Columbus",Jan 2015,18.167701863354,40,21.832298136646,-83.0167,40,2015,1
"866","Columbus",Feb 2015,16.9642857142857,25,8.03571428571428,-83.0167,40,2015,2
"867","Columbus",Mar 2015,17.3095238095238,38.7096774193548,21.400153609831,-83.0167,40,2015,3
"868","Columbus",Apr 2015,23.0295566502463,43.3333333333333,20.303776683087,-83.0167,40,2015,4
"869","Columbus",May 2015,17.6744186046512,32.258064516129,14.5836459114779,-83.0167,40,2015,5
"870","Columbus",Jun 2015,28.0975609756098,63.3333333333333,35.2357723577236,-83.0167,40,2015,6
"871","Columbus",Jul 2015,18.7327188940092,38.7096774193548,19.9769585253456,-83.0167,40,2015,7
"872","Columbus",Aug 2015,10.8986175115207,25.8064516129032,14.9078341013825,-83.0167,40,2015,8
"873","Columbus",Sep 2015,8.47619047619048,23.3333333333333,14.8571428571429,-83.0167,40,2015,9
"874","Columbus",Oct 2015,10.4347826086957,22.5806451612903,12.1458625525947,-83.0167,40,2015,10
"875","Columbus",Nov 2015,13.7735849056604,35.2941176470588,21.5205327413984,-83.0167,40,2015,11
"876","Columbus",Dec 2015,19.2857142857143,20.8333333333333,1.54761904761905,-83.0167,40,2015,12
"877","Columbus",Jan 2016,17.1325051987578,25.9259259259259,8.79342072716816,-83.0167,40,2016,1
"878","Columbus",Feb 2016,19.7704081836735,31.0344827586207,11.2640745749472,-83.0167,40,2016,2
"879","Columbus",Mar 2016,23.484848520202,38.7096774193548,15.2248288991528,-83.0167,40,2016,3
"880","Columbus",Apr 2016,19.3669871153846,40,20.6330128846154,-83.0167,40,2016,4
"881","Columbus",May 2016,21.5284178341014,51.6129032258064,30.0844853917051,-83.0167,40,2016,5
"882","Columbus",Jun 2016,14.5238095095238,36.6666666666667,22.1428571571429,-83.0167,40,2016,6
"883","Columbus",Jul 2016,16.5053763133641,32.258064516129,15.752688202765,-83.0167,40,2016,7
"884","Columbus",Aug 2016,18.0033003663366,41.9354838709677,23.9321835046311,-83.0167,40,2016,8
"885","Columbus",Sep 2016,10.9215685882353,37.5,26.5784314117647,-83.0167,40,2016,9
"886","Columbus",Oct 2016,9.1090629953917,22.5806451612903,13.4715821658986,-83.0167,40,2016,10
"887","Columbus",Nov 2016,11.5517240886699,26.6666666666667,15.1149425779967,-83.0167,40,2016,11
"888","Columbus",Dec 2016,19.7158217834101,38.7096774193548,18.9938556359447,-83.0167,40,2016,12
"889","Columbus",Jan 2017,27.976190494898,41.9354838709677,13.9592933760698,-83.0167,40,2017,1
"890","Columbus",Feb 2017,18.4608843877551,35.7142857142857,17.2534013265306,-83.0167,40,2017,2
"891","Columbus",Mar 2017,24.8730158428571,38.7096774193548,13.8366615764977,-83.0167,40,2017,3
"892","Columbus",Apr 2017,21.7937853389831,40.9090909090909,19.1153055701079,-83.0167,40,2017,4
"893","Columbus",May 2017,23.5794183892617,54.8387096774194,31.2592912881576,-83.0167,40,2017,5
"894","Columbus",Jun 2017,17.450495049505,26.6666666666667,9.21617161716172,-83.0167,40,2017,6
"895","Columbus",Jul 2017,19.7222221904762,32.258064516129,12.5358423256528,-83.0167,40,2017,7
"896","Columbus",Aug 2017,13.801313679803,32.258064516129,18.4567508363261,-83.0167,40,2017,8
"897","Columbus",Sep 2017,22.1428571428571,100,77.8571428571429,-83.0167,40,2017,9
"898","Dallas",Jul 2014,11.6428571428571,26.0869565217391,14.444099378882,-96.7667,32.7667,2014,7
"899","Dallas",Aug 2014,5.96774193548387,12.9032258064516,6.93548387096774,-96.7667,32.7667,2014,8
"900","Dallas",Sep 2014,7.09523809523809,6.66666666666667,-0.428571428571428,-96.7667,32.7667,2014,9
"901","Dallas",Oct 2014,6.75115207373272,16.1290322580645,9.3778801843318,-96.7667,32.7667,2014,10
"902","Dallas",Nov 2014,8.88095238095238,16.6666666666667,7.78571428571428,-96.7667,32.7667,2014,11
"903","Dallas",Dec 2014,10.8986175115207,22.5806451612903,11.6820276497696,-96.7667,32.7667,2014,12
"904","Dallas",Jan 2015,13.1987577639752,26.6666666666667,13.4679089026915,-96.7667,32.7667,2015,1
"905","Dallas",Feb 2015,11.9387755102041,28.5714285714286,16.6326530612245,-96.7667,32.7667,2015,2
"906","Dallas",Mar 2015,17.2619047619048,38.7096774193548,21.4477726574501,-96.7667,32.7667,2015,3
"907","Dallas",Apr 2015,21.871921182266,36.6666666666667,14.7947454844007,-96.7667,32.7667,2015,4
"908","Dallas",May 2015,34.0740740740741,54.8387096774194,20.7646356033453,-96.7667,32.7667,2015,5
"909","Dallas",Jun 2015,11.3480392156863,30,18.6519607843137,-96.7667,32.7667,2015,6
"910","Dallas",Jul 2015,2.35023041474654,3.2258064516129,0.875576036866359,-96.7667,32.7667,2015,7
"911","Dallas",Aug 2015,3.47926267281106,6.45161290322581,2.97235023041475,-96.7667,32.7667,2015,8
"912","Dallas",Sep 2015,4.69047619047619,10,5.30952380952381,-96.7667,32.7667,2015,9
"913","Dallas",Oct 2015,11.4018691588785,19.3548387096774,7.95296955079892,-96.7667,32.7667,2015,10
"914","Dallas",Nov 2015,19.4230769230769,29.4117647058824,9.98868778280543,-96.7667,32.7667,2015,11
"915","Dallas",Dec 2015,7.5974025974026,12.5,4.9025974025974,-96.7667,32.7667,2015,12
"916","Dallas",Jan 2016,4.10973083229814,14.8148148148148,10.7050839825167,-96.7667,32.7667,2016,1
"917","Dallas",Feb 2016,6.15646258673469,10.3448275862069,4.1883649994722,-96.7667,32.7667,2016,2
"918","Dallas",Mar 2016,15.7154881515152,25.8064516129032,10.0909634613881,-96.7667,32.7667,2016,3
"919","Dallas",Apr 2016,17.5641026153846,33.3333333333333,15.7692307179487,-96.7667,32.7667,2016,4
"920","Dallas",May 2016,22.5652841474654,58.0645161290323,35.4992319815668,-96.7667,32.7667,2016,5
"921","Dallas",Jun 2016,9.7857143,30,20.2142857,-96.7667,32.7667,2016,6
"922","Dallas",Jul 2016,3.25652843778802,19.3548387096774,16.0983102718894,-96.7667,32.7667,2016,7
"923","Dallas",Aug 2016,17.0462045544554,22.5806451612903,5.53444060683487,-96.7667,32.7667,2016,8
"924","Dallas",Sep 2016,11.2941175647059,31.25,19.9558824352941,-96.7667,32.7667,2016,9
"925","Dallas",Oct 2016,3.92473113824885,9.67741935483871,5.75268821658986,-96.7667,32.7667,2016,10
"926","Dallas",Nov 2016,9.62233166009852,23.3333333333333,13.7110016732348,-96.7667,32.7667,2016,11
"927","Dallas",Dec 2016,10.5222734285714,19.3548387096774,8.83256528110599,-96.7667,32.7667,2016,12
"928","Dallas",Jan 2017,11.4200680459184,29.0322580645161,17.6121900185978,-96.7667,32.7667,2017,1
"929","Dallas",Feb 2017,11.5816326887755,14.2857142857143,2.70408159693877,-96.7667,32.7667,2017,2
"930","Dallas",Mar 2017,10.0952381142857,22.5806451612903,12.4854070470046,-96.7667,32.7667,2017,3
"931","Dallas",Apr 2017,15.5367231440678,27.2727272727273,11.7360041286595,-96.7667,32.7667,2017,4
"932","Dallas",May 2017,12.3825503825503,22.5806451612903,10.19809477874,-96.7667,32.7667,2017,5
"933","Dallas",Jun 2017,11.8729372524752,26.6666666666667,14.7937294141914,-96.7667,32.7667,2017,6
"934","Dallas",Jul 2017,6.4444445,25.8064516129032,19.3620071129032,-96.7667,32.7667,2017,7
"935","Dallas",Aug 2017,18.5476190857143,45.1612903225806,26.6136712368664,-96.7667,32.7667,2017,8
"936","Dallas",Sep 2017,15.7142857142857,0,-15.7142857142857,-96.7667,32.7667,2017,9
"937","Denver",Jul 2014,10.9285714285714,0,-10.9285714285714,-105,39.75,2014,7
"938","Denver",Aug 2014,7.76497695852535,0,-7.76497695852535,-105,39.75,2014,8
"939","Denver",Sep 2014,5.64285714285714,0,-5.64285714285714,-105,39.75,2014,9
"940","Denver",Oct 2014,3.0184331797235,0,-3.0184331797235,-105,39.75,2014,10
"941","Denver",Nov 2014,4.66666666666667,0,-4.66666666666667,-105,39.75,2014,11
"942","Denver",Dec 2014,5.32258064516129,0,-5.32258064516129,-105,39.75,2014,12
"943","Denver",Jan 2015,3.91304347826087,0,-3.91304347826087,-105,39.75,2015,1
"944","Denver",Feb 2015,10.2040816326531,0,-10.2040816326531,-105,39.75,2015,2
"945","Denver",Mar 2015,5.30952380952381,0,-5.30952380952381,-105,39.75,2015,3
"946","Denver",Apr 2015,9.75369458128079,0,-9.75369458128079,-105,39.75,2015,4
"947","Denver",May 2015,16.405529953917,0,-16.405529953917,-105,39.75,2015,5
"948","Denver",Jun 2015,8.30049261083744,0,-8.30049261083744,-105,39.75,2015,6
"949","Denver",Jul 2015,7.30414746543779,0,-7.30414746543779,-105,39.75,2015,7
"950","Denver",Aug 2015,5.25345622119816,0,-5.25345622119816,-105,39.75,2015,8
